2Th 2:13	But we ought to give thanks  to God at all times concerning you, brethren beloved by the Lord, that God took you up   from the beginning for deliverance in sanctification of spirit, and belief of truth,
2Th 3:7	For you yourselves know how it is necessary to imitate us; for we have not acted disorderly among you;
2Th 3:13	But you, brethren, you should not tire doing good.
2Ti 1:4	longing to see you, remembering your  tears, that with joy I should be filled;
2Ti 3:10	But you have closely followed my  instruction in the conduct, in the intention, in the belief, in the long-suffering, in the love, in the endurance,
2Ti 3:14	But you abide in the things which you learned, and were trustworthy! knowing from whom you learned.
2Ti 3:15	And that from a babe you knew the consecrated writings, the ones being able to make wise you unto deliverance, through belief, of the one in Christ Jesus.
2Ti 4:5	But you be sober in all things! Suffer hardships! Do the work of an evangelist!  Of your service  have full assurance!
3Jn 1:13	Many things I have to write, but I do not want by ink and reed to write to you.
Act 1:5	For John indeed immersed in water, but you shall be immersed in holy spirit not after these many days.
Act 2:8	And how hear we each in our own dialect, in which we were born --
Act 2:39	For to you is the promise, and to your children, and to all the ones  far away, as many as should call on  the Lord our God.
Act 3:6	But Peter said, Silver and gold does not exist to me; but what I have, this give to I you. In the name of Jesus Christ  of Nazareth arise and walk!
Act 3:14	But you denied the holy and righteous one, and asked for a man, a murderer, to be granted to you;
Act 3:25	are You sons of the prophets, and of the covenant of which God  ordained to  our fathers,  saying to Abraham, And in  your seed  shall be blessed all the families of the earth.
Act 4:19	But Peter and John answering to them said, If it is just  before  God to hearken to you rather than  God, you judge!
Act 6:4	But we  in prayer and in the service of the word will attend constantly.
Act 7:5	And he did not give to him an inheritance in it, nor a foot stool; and he promised to give it to him for a possession, and to his seed  after him, there not being a child to him.
Act 7:27	But the one wronging the neighbor, thrust him away,  having said, Who placed you ruler and magistrate over us?
Act 7:35	This  Moses whom they denied, having said, Who placed you ruler and magistrate? This one  God sent as ruler and ransomer by the hand of the angel, of the one appearing to him in the bush.
Act 8:21	There is no  portion to you nor lot in  this matter;  for your heart  is not  straight before  God.
Act 9:24	And their plot was made known to Saul.    And they were closely watching the gates both day  and night so as to do away with him.
Act 9:29	and speaking openly in the name of the Lord Jesus. And he spoke and debated with the Hellenists;  but they attempted to do away with him.
Act 10:15	And a voice again a second time  came to him, What  God cleansed are not you to make unclean!
Act 10:33	Immediately then I sent to you; and you did well having come. Now then, all we before  God are at hand to hear all the things assigned to you by  God.
Act 11:9	And the voice responded to me a second time  from out of  heaven, What  God cleansed, are not you to make unclean!
Act 11:16	And I remembered the saying of the Lord, how he said, John indeed immersed in water, but you shall be immersed in holy spirit.
Act 12:17	And having waved to them with the hand to be quiet, he described to them how the Lord led him from out of the prison. And he said, Report to James and to the brethren these things! And having come forth he went to another place.
Act 13:14	And they having gone through from  Perga, they came into Antioch of Pisidia; and having entered into the synagogue on the day of the Sabbath, they sat.
Act 13:32	And we announce good news -- you the promise to the fathers taking place,
Act 16:37	But Paul said to them, Having flayed us in public, uncondemned men, being Romans,  they cast us into prison, and now in private cast out they us? No indeed,  but having come themselves let lead out them us!
Act 17:5	And having taken up with the Jews, the ones resisting persuasion of the advocates, certain wicked men, and having raised a mob, made a disruption in the city. And having stood by the house of Jason, they sought to lead them unto the people.
Act 18:19	And he arrived in Ephesus, and those he left behind there. But he himself having entered into the synagogue, reasoned with the Jews.
Act 18:26	This one also began to speak openly in the synagogue. And Aquila and Priscilla having heard him, took him to themselves,  and more exactly expounded to him the  way of God.
Act 19:31	And certain ones also of the Asiarchs, being friends with him, sending to him, appealed to not put himself in the theater.
Act 20:6	And we sailed across, after the days of the unleavened breads, from Philippi, and came to them in  Troas unto five days; where we spent seven days.
Act 20:13	And we having gone forth unto the boat, embarked unto  Assos, from there being about to take up  Paul; for so  it was having been set in order, himself being about  to go on foot.
Act 20:30	And from out of own selves your shall rise up men speaking things being perverted,  to draw away the disciples after them.
Act 20:34	know You yourselves, that  my needs, and the ones being with me, these hands assisted.
Act 21:7	And we having concluded the voyage from Tyre, arrived at Ptolemais. And having saluted the brethren, we abode one day with them.
Act 21:23	This then do what tell we you! There are with us four men having a vow upon themselves;
Act 21:31	And seeking to kill him, a report ascended to the commander of the cohort, that all Jerusalem was in tumult.
Act 22:10	And I said, What shall I do, O Lord?  And the Lord said to me, Having risen up, go unto Damascus! and there shall be told to it you concerning all the things which is arranged for you to do.
Act 23:15	Now then you reveal yourselves to the commander with the sanhedrin, so that tomorrow should lead he him to you, as being about to determine more exactly the things concerning him; and we, before  his approaching,  are prepared   to do away with him.
Act 24:16	And  in this discipline I myself, not causing anyone to stumble, having a conscience towards  God and  men continually.
Act 24:26	But at the same time  also hoping that things shall be given to him by  Paul, so that he should loose him; therefore also more frequently fetching him, he consorted with him.
Act 26:1	And Agrippa  said to Paul,  It is permitted for you to speak for yourself. Then  Paul made a defense, having stretched out the hand.
Act 28:28	Let it be known then to you! that to the nations the deliverance of God was sent,  and they will hearken.
Col 2:4	And this I say, that not anyone should mislead you in plausible arguments.
Col 2:14	having wiped away the handwriting by the decrees against us, which was contrary to us; and has lifted he it from out of the midst, having fastened it with a nail  to the cross;
Col 4:8	whom I sent forth to you for this purpose same, that he should know the things concerning you, and should comfort  your hearts;
Col 4:17	And say to Archippus, Take heed to the service which you took to yourself in the Lord, that should fulfill you it!
Eph 1:22	And all things he submitted under  his feet,  and gave to be him head over all things to the assembly,
Eph 2:14	For he is  our peace, the one having made  both one, and having loosed the partition of the barrier;
Eph 4:20	But you learned not thus the Christ,
Eph 4:21	if indeed heard you him, and were taught in him, as truth is in  Jesus;
Eph 5:26	that should sanctify he it, having cleansed it by the bath  of water by the word;
Eph 6:9	And the masters -- do the same things to them! sparing  intimidation, knowing that also own your  master is in heavens, and there is no discrimination with him.
Eph 6:18	Through all prayer and supplication praying at every time in spirit, and in this thing same being sleepless with all attention, and supplication for all the holy ones;
Eph 6:22	whom I sent forth to you for this very thing same, that you should know the things concerning us, and he should comfort your hearts.
Gal 1:9	As we described beforehand, and just now again I say, If anyone announces good news to you beyond what you took to yourselves, let him be anathema!
Gal 2:4	And on account of the intrusions of false brethren, ones who entered privately to spy out  our freedom, which we have in Christ Jesus, that shall reduce to slavery they us;
Gal 2:9	and knowing the favor  being given to me, James and Cephas and John, the ones assuming to be columns of strength,  gave to me and Barnabas their right hands of fellowship, that we should go unto the nations, but they to the circumcision.
Gal 2:11	But when Peter came  to Antioch  in person, opposed I him, for he was for being condemned.
Gal 3:1	O unthinking Galatians, who charmed you, to not yield to the truth, before whose eyes Jesus Christ was written about beforehand, being crucified among you?
Gal 3:13	Christ bought back us from the curse of the law, having become a curse for us. For it has been written, Accursed is every one  hanging upon a tree,
Gal 4:17	They are zealous for you, but not for well, but they want to exclude you, that should be zealous for you them.
Gal 5:5	For we in spirit of belief await the hope of righteousness.
Gal 5:7	You were running well; who hindered you to not comply with the truth?
Gal 5:13	For you were called unto freedom, brethren; only not the freedom in opportunity in the flesh; but through the love serve one another!
Heb 1:11	They shall perish, but you abide; and all as a garment shall grow old.
Heb 1:12	And as a wrap-around garment, you shall coil them, and they shall be changed; but you are the same, and  your years  shall not fail.
Heb 2:8	All things you submitted underneath  his feet.  For in  the submitting to him all things, he left nothing unsubmissive to him. But now not yet do we see all things being submitted to him.
Heb 3:10	Therefore I loathed  that generation, and said, Continually they err in the heart, and they knew not   my ways;
Heb 9:19	For every commandment having been spoken according to the law by Moses to all the people, having taken the blood of the calves and he-goats with water and scarlet wool and hyssop, both itself the scroll and all the people he sprinkled,
Heb 9:28	so also the Christ once having been offered for  bearing the sins of many, that of a second time separate from sin he shall appear to the ones awaiting him for deliverance.
Heb 10:39	But we are not  keeping back to destruction, but of belief for a procurement of life.
Heb 11:13	According to belief these all died, not receiving the promises, but at a distance beholding them, and being persuaded, and greeting, and acknowledging that they are strangers and immigrants upon the earth.
Heb 13:5	Let not loving money be the manner, but being sufficient with the things at hand. For  he has said, In no way will forsake I you, nor in no way will abandon I you.
Heb 13:17	Comply with the ones leading you, and give precedence! for they are sleepless over  your souls, for recompensing a reckoning, that with joy they should do this,  and not moaning; for this would be unserviceable to you.
Jas 2:6	But you dishonored the poor. Do not the rich tyrannize over you, and they draw you to judgment seats?
Jas 4:12	There is one   lawgiver, the one being able to deliver and to destroy. But you, and who are you who judges the other?
Joh 2:25	and that he had no need that any should witness concerning  man; for he knew what was in  man.
Joh 4:42	also to the woman they said that, No longer because of  your speech do we believe; for ourselves we have heard, and we know that this is truly the deliverer of the world, the Christ.
Joh 4:51	And already as was going down he,  his servants  met him, and reported, saying that,  Your child lives.
Joh 5:16	And on account of this the Jews persecuted Jesus,  and sought to kill him; for these things he did on a Sabbath.
Joh 5:35	That one was the lamp  burning and shining, and you wanted to exult for an hour in  his light.
Joh 6:6	But this he said testing him, for he knew what he was about to do.
Joh 6:27	Work not for the food  perishing! but the food  abiding unto life eternal, which the son  of man will give to you; for this one God the father set seal upon!
Joh 6:52	Then the Jews were quarreling with one another, saying, How will this one be able  to give us  flesh to eat?
Joh 6:60	Many then having heard from out of  his disciples  said, this word is hard,   who is able to hear it?
Joh 6:61	And Jesus knowing  in himself that his disciples grumbled concerning this,   said to them, This causes to stumble you?
Joh 6:71	But he spoke of Judas son of Simon Iscariot; for this one was about to deliver up him, being one  of the twelve.
Joh 7:30	They were seeking then to lay hold of him; and no one put their hand upon him, for his hour had not yet come.
Joh 7:52	They answered and said to him, Are you also from out of Galilee?   Search and see! that a prophet arises not from out of Galilee.
Joh 8:10	And Jesus having raised the head,  and seeing no one except the woman, said to her, Woman, where are they, those  your accusers,  did no one condemn you?
Joh 8:11	And she said, No one, O Lord. And Jesus said to her,  Nor I condemn you; go and from  now sin no more!
Joh 8:14	Jesus answered  and said to them, Even if I testify concerning myself, my testimony is valid;    for I know from what place I came, and where I go. But you do no know from what place I come, and where I go.
Joh 8:36	If then the son should free you, really you will be free.
Joh 9:4	is necessary It to work the works of the one sending me forth,  while it is day;  there comes the night when no one is able to work.
Joh 9:22	These things his parents said,   for they feared the Jews; for already the Jews agreed, that if anyone should acknowledge him as Christ, he should be removed from the synagogue.
Joh 9:23	On account of this  his parents  said that, He has age; ask him!
Joh 9:28	Then they reviled him, and said, You are that one's disciple; but we  are disciples of Moses.
Joh 10:4	And whenever his own sheep should come forth, he goes in front of them, and the sheep follow him; for they know  his voice.
Joh 10:20	And many of them said, He has a demon, and is maniacal; why listen to him?
Joh 10:32	Jesus responded to them,  Many good works I showed to you from  my father; for what work of them do you stone me?
Joh 12:4	Says then one of  his disciples,  Judas son of Simon Iscariot, the one being about to deliver up him.
Joh 12:29	Then the multitude  standing and hearing, said, Thunder has taken place; others said, An angel has spoken to him.
Joh 12:34	The multitude answered him, We hear from the law that the Christ abides into the eon; and how say you that it is necessary for the son of man to be raised up high?  Who is this  Son  of man?
Joh 13:2	And supper taking place, the devil already casting into the heart of Judas son of Simon Iscariot, that should deliver up he him;
Joh 13:37	Peter says to him,  O Lord, why am I not able to follow you just now?  I will put my life for you.
Joh 14:17	The spirit  of truth; whom the world is not able to receive, for it does not contemplate it, nor knows it. But you know it, for it abides with you, and in you it will be.
Joh 14:19	Yet a little while and the world no longer views me, but you view me, for I live, and you shall live.
Joh 14:21	The one having  my commandments, and giving heed to them, that one is the one loving me; and the one loving me shall be loved by  my father; and I will love him, and I will reveal to myself him.
Joh 14:26	But the comforter, the holy spirit,  whom the father will send in  my name, that one will teach you all things, and will remind you all things which I said to you.
Joh 15:15	No longer do call I you servants, for the servant knows not  what his master does.  But I have called you friends, for all things which I heard from  my father I made known to you.
Joh 15:18	If the world detests you, know that it detested me first before you!
Joh 16:19	Jesus knew then  that they wanted to ask him, and he said to them, Concerning this do you seek with one another, that I said, A little while, and you shall not view me; and again a little while, and you shall view me?
Joh 16:20	Amen, amen, I say to you that, You will weep and wail, but the world will rejoice; and you will be distressed, but your distress will become for joy.
Joh 16:30	Now we know that you know all things, and you have no need that anyone should ask you. In this we believe that you came forth from God.
Joh 17:4	I glorified you upon the earth; I perfected the work which you have given to me that I should do.
Joh 17:6	I made manifest your  name to the men whom you have given to me from out of the world. were They yours, and you have given them to me;  and  your word  they have given heed.
Joh 17:9	I ask concerning them; not concerning the world do I ask, but concerning whom you have given to me; for are they yours.
Joh 17:25	O Righteous father, even the world did not know you, but I knew you, and these knew that you sent me.
Joh 18:7	Again then asked he them, Whom do you seek?  And they said, Jesus the Nazarene.
Joh 18:26	Says one of the servants of the chief priest, being a relative  of whom Peter cut off  the ear, Did I not  see you in the garden with him?
Joh 18:33	Pilate entered then into the praetorium again.  And he called Jesus, and said to him, Are you the king of the Jews?
Joh 18:34	Jesus answered to him,  From yourself do you say this, or others spoke to you concerning me?
Joh 18:39	But it is a custom with you that I should loosen one to you at the passover. Do you want then should loose to I you the king of the Jews?
Joh 19:4	Pilate came forth then again outside,  and says to them, See! I bring to him you outside, that you should know that in him not one fault I find.
Joh 19:11	Jesus answered,   You do not have authority in anything against me, except what was given to you from above. On account of this, the one delivering me up  to you has the greater sin.
Joh 19:18	where crucified they him, and with him two others, one here on this side and one here on that side, and Jesus in the middle.
Joh 20:15	Jesus says to her,  O woman, Why do you weep? Whom do you seek? That one thinking that he is the gardener, says to him, O master, if you bore him, tell me where you put him, and I will take him.
Joh 21:18	Amen, amen, I say to you, When you were younger you tied up yourself, and you walked where you wanted; but whenever you shall grow old, you shall stretch out  your hands,  and another will tie up you, and shall bring you where you do not want.
Joh 21:22	Jesus says to him,  If want I him to remain until I come, what is it to you? You follow me!
Joh 21:23	Then this word went forth   unto the brethren, that  that disciple does not die.  But Jesus said not to him   that he does not die; but, If want I him to remain until I come, what is it to you?
Jud 1:17	But you beloved, remember the sayings! the ones being described beforehand by the apostles  of our Lord Jesus Christ.
Jud 1:20	But you, beloved, building up yourselves in your most holy belief,  praying in holy spirit.
Luk 1:7	And there was no  child to them, in so far as Elizabeth was sterile, and both were advancing in their days.
Luk 2:7	And she gave birth to her son the first-born, and she swaddled him, and laid him in the stable, because there was no  place for them in the lodging.
Luk 2:48	And seeing him, they were overwhelmed. And his mother said to him,   Child, why did you so to us? Behold,  your father  and I were grieving seeking you.
Luk 3:16	John answered   all together, saying, I indeed immerse you in water, but comes the one stronger than me, of whom I am not  fit to untie the strap  of his sandals; he will immerse you in holy spirit and in fire;
Luk 4:6	And the devil said to him, shall give to I you  this authority all together, and  their glory; for it has been delivered to me,  and to whom ever I should want to give it.
Luk 4:30	But he going through the midst of them went away.
Luk 5:18	And behold, men were bringing upon a bed a man who was disabled, and they sought to carry in him, and to put him in front of him.
Luk 6:8	But he knew  their thoughts, and he said to the man, to the one having the withered hand, Arise, and stand in the midst! And he having risen up stood.
Luk 6:11	But they were filled with thoughtlessness; and they discussed with one another what they might do to Jesus.
Luk 7:2	And a certain servant of a centurion having an illness, about to come to an end, who was of value to him;
Luk 7:19	And calling on a certain two  of his disciples,   John sent them forth to  Jesus, saying, Are you the coming one, or another should we expect?
Luk 7:20	And having come to him, the men said, John the baptist has sent us to you, saying, Are you the coming one, or another should we expect?
Luk 7:44	And having turned to the woman,  he said to Simon,  You see this  woman? I entered into your  house, water for  my feet you gave not;  but she  rained tears for my  feet, and with the hair  of her head  wiped clean.
Luk 8:37	And all the multitude of the place round about of the Gadarenes asked him to go forth from them, for they were held by a great fear. And he stepping into the boat returned.
Luk 8:54	And he having cast all outside, and having taken hold  of her hand, spoke out loud, saying,  Child, arise!
Luk 9:20	And he said to them, But you, whom do you say me  to be? And answering Peter said, The Christ  of God.
Luk 9:60	And Jesus said to him,  Let the dead bury  their own dead! but you going forth declare the kingdom  of God!
Luk 10:20	Furthermore in this rejoice not! that the spirits submit to you. But you rejoice! that  your names are written in the heavens.
Luk 11:17	But he, knowing their  thoughts, said to them, Every kingdom being divided against itself is made desolate; and a house against a house falls.
Luk 11:28	And he said, Certainly are blessed the ones hearing the word  of God and keeping it.
Luk 11:48	Then you witness and assent to the works  of your fathers; for they indeed killed them, and you build their  tombs.
Luk 12:22	And he said to  his disciples,  Because of this say to I you, Let not your life be anxious  in what you should eat, nor the body in what you should put on!
Luk 12:30	For these things all the nations of the world seek anxiously; but your  father knows that you need these.
Luk 12:53	Father shall be divided against son, and son against father; mother against daughter, and daughter against mother; mother-in-law against the daughter-in-law, and she, the daughter-in-law, against  her mother-in-law.
Luk 12:58	For as  you go with  your opponent  unto the ruler, in the way make an effort to be dismissed from him; lest at any time he should drag you to the judge, and the judge should deliver up you to the exactor, and the exactor should throw you into prison.
Luk 13:28	There will be the weeping and the gnashing  of teeth, whenever you should see Abraham, and Isaac, and Jacob, and all the prophets in the kingdom  of God, but you being cast forth outside.
Luk 13:31	On the same  day came forward certain Pharisees, saying to him, Come forth, and go from here! for Herod wants to kill you.
Luk 14:10	But whenever you should be invited, having gone, recline in the last place, that whenever the one having invited you should come, he should say to you, O friend, ascend higher! Then there will be glory to you in the presence of the ones reclining together with you.
Luk 14:12	And he said also to the one having invited him, Whenever you should make a dinner or supper, do not call  your friends,  nor  your brethren,  nor  your relatives,  nor rich neighbors! lest at any time also they invite in return you, and there should be a recompense to you.
Luk 15:27	And  he said to him that,  Your brother  is come, and your father sacrificed   the well fed calf;  for being in health recovered he him.
Luk 15:31	And  he said to him, Child, you at all times are with me;  and all the things of mine are yours.
Luk 16:7	Thereupon to another he said, And you, how much do you owe? And  he said, A hundred cors of grain. And he says to him, You take  the invoice, and write eighty!
Luk 16:25	And Abraham said, Son, remember that you accepted  the good things of yours in  your life,  and Lazarus in like manner the bad. But now thus he is comforted, but you grieve.
Luk 18:39	And the ones going before reproached him, that he should keep silent; but he more rather cried out, O son of David, show mercy on me!
Luk 19:31	And if anyone asks you, On account of why do you untie? thus shall you say to him that,  His master has need.
Luk 19:46	saying to them, It has been written, My house is a house of prayer; but you made it a cave of robbers.
Luk 19:47	And he was teaching  by day in the temple. And the chief priests and the scribes were seeking to destroy him, and the foremost of the people.
Luk 19:48	And they did not find  what they should do; for the people all depended on hearing him.
Luk 20:38	But God is not  of the dead, but of living ones; for all live to him.
Luk 22:4	And having gone forth, he conversed together with the chief priests and the commandants, the thing of how should deliver up he him to them.
Luk 22:12	And that one will show to you a great upper room being spread out -- there prepare!
Luk 22:26	But among you not so; but the greater among you, let him be as the younger, and the one leading, as the one serving!
Luk 22:28	But you are the ones abiding with me in  my tests.
Luk 22:53	By day my being with you in the temple, you did not stretch out  hands against me. But this is your  hour, and the authority  of darkness.
Luk 22:67	If you are the Christ, tell to us! And he said to them, If should tell to I you, in no way should you believe.
Luk 22:70	And all said, Then you are the son  of God? And he said to them, You say it, for I am.
Luk 22:71	And  they said, What still need do we have of a witness? For we ourselves heard from  his mouth.
Luk 23:3	And  Pilate asked him, saying, Are you the king of the Jews? And  answering to him he said, You say it.
Luk 23:9	And he asked him with a fit amount of words; but he answered to him nothing.
Luk 24:21	But we were hoping that he is the one about to ransom  Israel. But indeed with all these things, today leads in this third day,  from which time these things took place.
Luk 24:24	And some of the ones with us went forth unto the sepulchre, and found it so as also the women said; but him they did not see.
Luk 24:31	And their eyes were opened wide,  and they recognized him. And he became invisible to them.
Luk 24:48	And you are witnesses of these things.
Luk 24:49	And behold, I send the promise  of my father unto you. But you stay in the city of Jerusalem! until of which time you shall be clothed with power of the height.
Mar 1:8	I indeed  immerse you in water; but he shall immerse you in holy spirit.
Mar 1:12	And straightway the spirit cast him into the wilderness.
Mar 1:45	But  having gone forth, he began to proclaim many things, and to spread abroad the matter, so that no longer was able he to enter openly into a city; but he was outside in deserted places. And they came to him from every place.
Mar 3:6	And having gone forth, the Pharisees immediately with the Herodians took council against him, how should destroy they him.
Mar 3:11	And the unclean spirits,  whenever viewed they him, fell at him, and cried out saying that, You are the son  of God.
Mar 5:3	who  had his dwelling in the tombs; and neither with chains no one was able to bind him;
Mar 5:37	And he did not allow anyone to follow together with him, except Peter, and James, and John the brother of James.
Mar 6:7	And he calls on the twelve, and begins to send them two by two; and he gave to them authority of the unclean spirits.
Mar 6:17	For he,  Herod, having sent, seized  John, and bound him in the prison on account of Herodias the wife of Philip  his brother;  for married he her.
Mar 6:19	But Herodias held it against him, and wanted to kill him; and was not able.
Mar 6:20	For Herod feared  John, knowing him as a righteous and holy man, and he preserved him. And having heard of him, he did many things, and with pleasure heard him.
Mar 6:26	And the king being dejected because of the oaths, and of the ones reclining together with him, did not want to disregard her.
Mar 6:50	For all beheld him, and were disturbed. And immediately he spoke with them, and he says to them, Take courage, I am he, do not fear!
Mar 7:11	But you say, If a man should say to a father or to a mother, Corban, (which is a gift offering) what ever of me you should derive benefit.
Mar 7:15	There is nothing  from outside  of man entering into him which is able to make unclean him; but the things going forth from him, those are the things making the man unclean.
Mar 7:18	And he says to them, Thus also you are senseless?  Do you not comprehend that everything  from outside entering into  a man is not able to make unclean him.
Mar 7:19	For it enters not  into his  heart, but into the belly; and into the bowel it goes forth, cleansing all the foods.
Mar 7:36	And he warned them that they should speak to no one. But as much as he warned them, rather more extra they proclaimed.
Mar 8:22	And he comes into Bethsaida; and they bring to him a blind man, and they appeal to him that should touch he him.
Mar 8:29	And he says to them, And you, whom do you say me  to be? And answering  Peter says to him, You are the Christ.
Mar 9:7	And there became a cloud overshadowing them; and came a voice from out of the cloud, saying, This is  my son the beloved, hear him!
Mar 9:18	And where ever he should be overtaken it tears him, and he foams, and grinds  his teeth,  and he withers. And I spoke to your disciples  that should cast out they it, and they prevailed not.
Mar 9:32	But they knew not the saying, and feared to ask him.
Mar 9:50	The salt is good; but if  the salt becomes insipid, by what means shall season you? Have salt in yourselves, and make peace with one another!
Mar 10:32	And they were in the way, ascending into Jerusalem; and Jesus was leading before them.  And they were distraught; and following, they were afraid. And having taken to himself again the twelve, he began to speak to them the things about to come to pass to him.
Mar 11:3	And if anyone should say to you, Why do you do this? Say that,  Its master  has need; and immediately he will send it here!
Mar 11:17	And he taught, saying to them, Has it not been written  that,  My house shall be called a house of prayer by all the nations? But you made it a cave of robbers.
Mar 11:18	And the scribes and the chief priests heard, and they sought how should destroy they him; for they feared him, for all the multitude were overwhelmed by  his teaching.
Mar 12:3	But they having taken, flayed him, and sent him away empty.
Mar 12:12	And they sought to seize him, and they feared the multitude; for they knew that he spoke the parable against them. And leaving him they went forth.
Mar 12:13	And they sent to him some of the Pharisees and of the Herodians, that should catch they him in a matter.
Mar 12:34	And  Jesus beholding him, that prudently he answered, he said to him, You are not far from the kingdom  of God. And no one any longer dared to question him.
Mar 13:5	And  Jesus answering them began to say, Take heed that not anyone should mislead you!
Mar 13:21	And then if any should say to you, Behold, here is the Christ, or, Behold, there; do not believe it!
Mar 13:23	But you take heed! Behold, I have described beforehand to you all things.
Mar 13:37	And what shall say to -- I you to all I say, Be vigilant!
Mar 14:3	And he being  in Bethany in the house of Simon the leper, in his reclining, came a woman having an alabaster jar of perfumed liquid spikenard of great cost; and having broken the alabaster jar, she poured it on his  head.
Mar 14:15	And he will show to you a great upper room being spread out prepared; there prepare for us!
Mar 14:25	Amen I say to you that, No longer in any way shall I drink of the offspring of the grapevine, until  that day whenever should drink I it new in the kingdom  of God.
Mar 14:31	And he all the extra said, Rather if it should be for me to die together with you, in no way shall totally reject I you. And likewise also all spoke.
Mar 14:40	And having returned, he found them again sleeping, for their eyes were   being weighed down, and they did not know  what should answer to they him.
Mar 14:44	And the one delivering him up had given  an agreed upon sign to them, saying, Whom ever I should kiss, is it he; Seize him, and take him away safely!
Mar 14:60	And the chief priest having risen up into the midst, questioned  Jesus, saying, Do you not answer one thing? What is it these are bearing witness against you?
Mar 14:61	And he kept silent, and not one thing did he answer. Again the chief priest questioned him, and says to him, Are you the Christ, the son of the blessed?
Mar 14:64	You heard the blasphemy; what does appear to it you? And they all condemned him to be liable of death.
Mar 15:2	And Pilate questioned him,  Are you the king of the Jews?  And answering he said to him, You say it.
Mar 15:4	And Pilate again questioned him, saying, Do you not answer one thing? See how much bear witness against they you!
Mar 16:7	But go! say to his disciples  and to Peter that he goes before you unto  Galilee; there shall see you him, as he said to you.
Mar 16:18	they shall take away serpents; and if anything deadly  they shall drink, in no way shall hurt it them; they shall place hands upon ill ones, and they shall suffice well.
Mat 1:19	And Joseph   her husband, being righteous,  and not wanting to make an example her, willed in private to dismiss her.
Mat 1:21	And she shall bear a son, and you shall call  his name  Jesus, for he shall deliver  his people  from  their sins.
Mat 3:4	And he,  John, had  his garment  from camel's hair, and a belt made of skin around  his loin.   And his nourishment  was locusts and wild honey.
Mat 3:11	Forasmuch as I  immerse you in water for repentance, the one  coming after me is stronger than me; of whom I am not  fit to bear the sandals. He shall immerse you in holy spirit and fire --
Mat 5:14	are You the light of the world. A city is not able to hide being situated upon a mountain;
Mat 5:25	Be well-disposed towards  your opponent  quickly! at wherever you are in the way with him, lest at any time the opponent should deliver you up  to the judge, and the judge should deliver up you to the officer, and he should throw you into prison.
Mat 5:39	But I say to you, to not oppose the wicked one. But whoever slaps you upon  your right  jaw, turn to him also the other!
Mat 5:40	And to the one wanting to arbitrate against you, and  to take your garment,  leave to him also your cloak!
Mat 5:41	And whoever conscripts to go you one mile, go with him two!
Mat 6:3	But you doing charity, let not your left hand know   what your right does!
Mat 6:6	But you, whenever you should pray, enter into  your inner chamber,  and having locked  your door,  pray to your father,  to the one in the secret place; and  your father,  the one seeing in the secret place shall recompense to you in the open!
Mat 6:17	But you, fasting, anoint your  head, and  wash your face!
Mat 8:24	And behold, a great quaking took place on the sea, so as to  cover the boat under the waves; but he was sleeping.
Mat 9:32	And of their going forth, behold, they brought near to him a mute man being demon-possessed.
Mat 10:30	But you, even the hairs of the head are all counted.
Mat 11:3	he said to him, Are you the coming one, or are we expecting another?
Mat 12:14	And theG. Pharisees took council against him, having gone forth, how should destroy they him.
Mat 12:46	And yet of his speaking to the multitudes, behold, the mother and  his brothers  stood outside, seeking to speak to him.
Mat 12:47	And said a certain one to him, Behold,  your mother  and  your brothers  are outside standing, seeking to speak to you.
Mat 14:5	And wanting to kill him, he feared the multitude, for they held him as a prophet.
Mat 14:7	Whereupon with an oath he acknowledged to give to her what ever she asked.
Mat 14:28	And responding to him, Peter said, O Lord, if you are he,  bid me to come to you upon the waters!
Mat 15:5	But you say, Who ever should say to the father or to the mother, A gift offering is what ever you should derive benefit from me;
Mat 16:15	He says to them, And you, who do you say me  to be?
Mat 16:18	And I  say unto you, that you are Peter, and upon this, the rock, I will build my  assembly, and the gates of Hades shall not prevail against it.
Mat 17:5	Yet of his speaking, behold, a cloud giving light overshadowed them, and behold, there was a voice from out of the cloud saying, This is  my son the beloved, in whom I take pleasure in; hearken to him!
Mat 17:16	And I brought him to your disciples,  and they were not able to cure him.
Mat 18:15	But if  your brother should sin against you,  go and reprove him between you and him alone! If should hear he you, you gain  your brother.
Mat 18:33	must you not also show mercy  on your fellow-servant  as also I showed mercy on you?
Mat 20:7	They say to him that, No one hired us. He says to them, You go also yourselves into the vineyard, and what ever might be just you shall receive!
Mat 21:3	And if anyone should say to you anything, you say that,  Their master has need; and immediately he sends them.
Mat 21:13	And he says to them, It is written, My house shall be called a house of prayer; but you made it a cave of robbers.
Mat 21:23	And in his coming  into the temple, came forward to him while teaching, the chief priests and the elders of the people, saying, By what authority do you do these things, and who gave to you  this authority?
Mat 21:24	And answering  Jesus said to them, I shall ask you also one word, which if you should tell to me, I also will tell to you by what authority I do these things.
Mat 21:32	For John came to you in the way of righteousness, and you did not believe him, but the tax collectors and the harlots believed him. But you having seen did not repent afterwards  to believe him.
Mat 21:46	And seeking to hold him, they feared the multitudes, since they held him as a prophet.
Mat 22:15	Then having gone, the Pharisees took council how should ensnare they him in a matter.
Mat 22:46	And no one was able to answer him a word; nor dared to ask him anything from that day  any more.
Mat 23:8	But you should not be called, Rabbi; for one is your  mentor, the Christ, and all you are brethren.
Mat 23:10	Nor be called mentors; for one is your  mentor -- the Christ.
